数据下载时间：2021-07-01 13:39:45 功能：看店宝【https://kandianbao.com/】 宝贝评价信息分析 相关查询网址：https://kandianbao.com/item/pingjia/545852157095/,,,,,,,
序号,评价用户,sku,评价类型,评价内容,追评,掌柜回评,评价时间
114,吴**7,口味: 6种香菇口味混合2斤【买2份送20包q豆干】,好评,老客人了，店里的豆干口味多样，分量十足，会一直来的，强烈推荐！,-,-,2021-06-21
115,胡**桅,口味: 香菇辣混口味2斤【买2份送20包q豆干】,好评,味道不错，赠品挺惊喜的,-,-,2021-06-26
116,雨**主,口味: 混合全部辣味2斤【买2份送20包q豆干】,好评,保质期：九个月，4.29生产的 新鲜度：新鲜的 口感味道：不错，喜欢吃 ,-,-,2021-06-17
117,和**8,口味: 10种口味混合2斤【买2份送20包q豆干】,好评,豆腐干很好吃，还有赠送的，比超市买便宜多了 ,-,-,2021-06-15
118,t**7,口味: 【实惠款】1斤香菇豆干+30包q弹豆干+20包手撕素肉,好评,素肉弟弟很喜欢，豆腐干感觉不太好吃。Q豆干还不错，比外面的小了一丢丢，但可以接受 ,-,-,2021-06-24
119,s**2,口味: 香菇辣混口味2斤【买2份送20包q豆干】,好评,不错，买好几次了。味道可以，性价比高。 ,-,-,2021-06-23
120,t**4,口味: 10种口味混合2斤【买2份送20包q豆干】,好评,味道不错，吃完还买……,-,-,2021-06-24
121,宋**全,口味: 泡椒味2斤【买2份送20包q豆干】,好评,味道不错，家人喜欢吃，价廉物美，好评。,-,-,2021-06-22
122,t**2,口味: 6种香菇口味混合2斤【买2份送20包q豆干】,好评,吃出了塑料，真恶心,-,-,2021-06-26
123,l**g,口味: 混合全部辣味2斤【买2份送20包q豆干】,好评,买给上学的弟弟的，看着不错 ,-,-,2021-06-24
124,张**爱,口味: 6种香菇口味混合2斤【买2份送20包q豆干】,好评,挺好吃的给家里孩子买的 ,-,-,2021-06-21
125,l**3,口味: 10种口味混合2斤【买2份送20包q豆干】,好评,好吃！！！购买多次了！！！ ,-,-,2021-06-24
126,c**0,口味: 混合全部辣味2斤【买2份送20包q豆干】,好评,第二次购买了，做为零食没问题，赞👍 ,-,-,2021-06-26
127,生**1,口味: 烧烤香菇味2斤【买2份送20包q豆干】,好评,此用户没有填写评价。,这个真的很好吃😋下次还会再来买,-,2021-06-02
