数据下载时间：2021-07-01 13:34:41 功能：看店宝【https://kandianbao.com/】 宝贝评价信息分析 相关查询网址：https://kandianbao.com/item/pingjia/581583526336/,,,,,,,
序号,评价用户,sku,评价类型,评价内容,追评,掌柜回评,评价时间
90,y**4,口味: .共90包仅26.8(混合味45包送45包,好评,哇噻，好多啊！一分价钱一分货懂吗 ,-,-,2021-06-26
91,w**5,口味: .共10包4.9(混合味5包送5包）,好评,以前一直都是在实体店买，这次选择了网上买，不光是正品，价格还实惠！,-,-,2021-06-22
92,t**8,口味: 【推荐】共30包仅9.9 (混合味15包送15包 每日限量,好评,包装品质：不错 商品分量：很足 新鲜度：很好 口感味道：好吃 好评好评好评！ ,-,-,2021-06-26
93,寂**o,口味: .共10包4.9(混合味5包送5包）,好评,好几种味道，每一种都好吃！！！！ ,-,-,2021-06-23
94,t**6,口味: .共10包4.9(混合味5包送5包）,好评,非常好吃一款小零食。,-,-,2021-06-25
95,t**1,口味: .共60包仅19.9(混合味30包送30包,好评,父亲常说，人生就像一包干脆面，要做到干脆、劲道、爽滑和入味！我时刻铭记于心！,-,-,2021-06-20
96,点**功,口味: 【推荐】共30包仅9.9 (混合味15包送15包 每日限量,好评,包装品质：很好 商品分量：性价比高 新鲜度：新鲜 口感味道：好吃 ,-,-,2021-06-24
97,a**6,口味: 【推荐】共30包仅9.9 (混合味15包送15包 每日限量,好评,不错，很小包的。但是口味不正宗，不算咸辣  包装品质：不错 商品分量：少 保质期：新鲜 ,-,-,2021-06-26
98,t**3,口味: .共10包4.9(混合味5包送5包）,好评,好吃 脆脆的 小朋友喜欢吃 ,-,-,2021-06-21
99,纤**0,口味: 【推荐】共100包限量仅28.5(混合味50包送50包(约0.28元/包,好评,价格很美丽，味道也还行，但是料不足，你要是整个面饼上都撒上调料，肯定更好吃 ,-,-,2021-06-26
100,打**5,口味: 【推荐】共30包仅9.9 (混合味15包送15包 每日限量,好评,干脆面味道有点淡，但是那个吐司面包超好吃。,-,-,2021-06-26
101,我**了,口味: .共40包仅14.9(混合味20包送20包,好评,慢慢一箱，够吃一段时间了当休闲小零食，口味不错，很好吃。,-,-,2021-06-16
102,浪**哥,口味: 【推荐】共30包仅9.9 (混合味15包送15包 每日限量,好评,这就是你的包装吗？,-,-,2021-06-26
103,t**9,口味: .共10包4.9(混合味5包送5包）,好评,日期新，非常脆，口感好，非常满意 ,-,-,2021-06-21
104,徐**学,口味: .共10包4.9(混合味5包送5包）,好评,还可以小小包 ,-,-,2021-06-21
105,t**4,口味: .共90包仅26.8(混合味45包送45包,好评,干脆面买了这是第二次了。很好吃，老公上班带些填填肚子的 ,-,-,2021-06-26
