数据下载时间：2021-06-30 09:44:26 功能：看店宝【https://kandianbao.com/】 宝贝评价信息分析 相关查询网址：https://kandianbao.com/item/pingjia/595399070077/,,,,,,,
序号,评价用户,sku,评价类型,评价内容,追评,掌柜回评,评价时间
131,t**8,食品口味: 【店长力荐】菠萝蜜500克袋装（量贩一斤）,好评,包装的还不错，嚼在嘴里也有吃新鲜果干酥脆鲜香，密封口很给力，第二天吃起来还是酥脆，味道不错，超级实惠啊，比店里便宜，价格便宜而且里面全部都是整块的，基本没有真的不错的 ,-,-,2021-06-08
132,开**9,食品口味: 【店长力荐】菠萝蜜500克袋装（量贩一斤）,好评,宝贝收到了！包装太次了。箱子是打开的。,-,-,2021-06-25
133,l**2,食品口味: 【店长力荐】菠萝蜜500克袋装（量贩一斤）,好评,好吃！不错！,-,-,2021-06-22
134,谷**啊,食品口味: 【店长力荐】菠萝蜜500克袋装（量贩一斤）,好评,好吃，办公室必备零食，回购。,-,-,2021-06-20
135,t**0,食品口味: 【人气推荐】菠萝蜜250克+秋葵250克（共发500克）,好评,家里人都喜欢吃，休闲食品，脆脆的,-,-,2021-06-19
136,s**0,食品口味: 【店长力荐】菠萝蜜500克袋装（量贩一斤）,好评,商品分量：因为很干，所以一包好大！ 口感味道：第一次吃这种零食，太好吃了，干脆，甜度适中，超出了期望！会无限回购！ ,-,-,2021-06-13
137,关**0,食品口味: 【店长力荐】菠萝蜜500克袋装（量贩一斤）,好评,味道很不错，吃起来很好吃，推荐大家购买 ,-,-,2021-06-13
138,空**姐,食品口味: 【店长力荐】菠萝蜜500克袋装（量贩一斤）,好评,第二次购买，味道不错！,-,-,2021-06-19
139,爱**儿,食品口味: 【店长力荐】菠萝蜜500克袋装（量贩一斤）,好评,酥脆 好吃,-,-,2021-06-17
140,爱**燕,食品口味: 【店长力荐】菠萝蜜500克袋装（量贩一斤）,好评,好评！发货到货快。包装好，吃起来跟过瘾呐！ ,-,-,2021-06-04
141,青**2,食品口味: 【店长力荐】菠萝蜜500克袋装（量贩一斤）,好评,很好吃，和新鲜波罗蜜一样好吃，不错不错，还会回购的，发货超快，全五星了 ,-,-,2021-06-11
142,a**2,食品口味: 【店长力荐】菠萝蜜500克袋装（量贩一斤）,好评,好吃。分量挺足的，也很大块，满意,-,-,2021-06-18
143,l**7,食品口味: 【店长力荐】菠萝蜜500克袋装（量贩一斤）,好评,量大又好吃，真的不错。,-,-,2021-06-19
144,s**n,食品口味: 【店长力荐】菠萝蜜500克袋装（量贩一斤）,好评,日期新鲜，味道好。物有所值给好评。 ,-,-,2021-06-09
145,a**猪,食品口味: 【店长力荐】菠萝蜜500克袋装（量贩一斤）,好评,很好吃，份量也多 ,-,-,2021-06-20
146,j**0,食品口味: 【实惠半斤装】菠萝蜜250克袋装,好评,很好吃，喜欢吃的可以放心购买。,-,-,2021-06-16
147,t**4,食品口味: 【店长力荐】菠萝蜜500克袋装（量贩一斤）,好评,很好，很实惠。,-,-,2021-06-22
148,炽**瞳,食品口味: 【店长力荐】菠萝蜜500克袋装（量贩一斤）,好评,这家我已经买了很久了，推荐。 ,-,-,2021-06-18
149,似**4,食品口味: 【店长力荐】菠萝蜜500克袋装（量贩一斤）,好评,很好吃，多次回购了，推荐！,-,-,2021-06-19
150,讨**猫,食品口味: 【实惠半斤装】菠萝蜜250克袋装,好评,好吃！已经吃得差不多了…. ,-,-,2021-06-17
151,逗**0,食品口味: 【店长力荐】菠萝蜜500克袋装（量贩一斤）,好评,好吃的 以后有需要在回购 ,-,-,2021-06-15
152,倔**6,食品口味: 【人气推荐】菠萝蜜250克+秋葵250克（共发500克）,好评,挺好的，尤其秋葵小孩特别爱吃,-,-,2021-06-17
153,m**o,食品口味: 【店长力荐】菠萝蜜500克袋装（量贩一斤）,好评,二次购买，脆香好吃。,-,-,2021-06-17
154,我**1,食品口味: 【店长力荐】菠萝蜜500克袋装（量贩一斤）,好评,脆脆的，很好吃，就是吃了长胖 ,-,-,2021-06-16
155,z**w,食品口味: 【店长力荐】菠萝蜜500克袋装（量贩一斤）,好评,很好很好，有需要会回购的,-,-,2021-06-17
156,花**雨,食品口味: 【爆款组合】菠萝蜜250克+果蔬脆250克（共发500克）,好评,非常好吃 已经买3次了 量多好吃还便宜,没有买过的 可以尝一下 非常好,-,2021-05-26
157,2**1,食品口味: 【店长力荐】菠萝蜜500克袋装（量贩一斤）,好评,大块，干净，味道好,-,-,2021-06-19
158,y**i,食品口味: 【爆款组合】菠萝蜜250克+果蔬脆250克（共发500克）,好评,很快就造完了，好吃 ,-,-,2021-06-15
159,f**h,食品口味: 【店长力荐】菠萝蜜500克袋装（量贩一斤）,好评,一如既往地好吃,-,-,2021-06-16
