数据下载时间：2021-06-29 19:55:22 功能：看店宝【https://kandianbao.com/】 宝贝评价信息分析 相关查询网址：https://kandianbao.com/item/pingjia/612892354031/,,,,,,,
序号,评价用户,sku,评价类型,评价内容,追评,掌柜回评,评价时间
66,t**7,口味: 【 60克×20片】 普通快递 无赠品,好评,第一次买，收到货就迫不及待的给宝宝做了，味道不错，还会继续购买。 ,-,-,2021-06-21
67,姜**1,口味: 【100克×20片】20纸袋+5包番茄酱+顺丰包邮,好评,饼已经收到了！快递员送到门口！服务周到！老板还送了番茄酱！谢谢老板！ ,-,-,2021-06-17
68,t**1,口味: 【100克×40片】40纸袋+5包番茄酱+顺丰包邮,好评,卖家发货速度很快，手抓饼个头很大，小孩子很喜欢吃，味道很好，早餐弄个手抓饼，简单又方便。,-,-,2021-06-13
69,t**3,口味: 【 60克×20片】 普通快递 无赠品,好评,整体评价：包装很好，里面还有冰袋，很好吃 包装品质：包装很好，里面有冰袋 口感味道：刚拿回来就下锅了，有点粘，看了卖家给的留言，要放冰箱冷冻过后再拿出来用就不会粘了。 新鲜度：很好 ,-,-,2021-06-07
70,李**6,口味: 【 60克×20片】 普通快递 无赠品,好评,宝贝质量很好 很喜欢 刚到货就打开了 喜欢的亲赶紧拍下吧 不要犹豫了 ,-,-,2021-06-23
71,m**u,口味: 【 60克×20片】 普通快递 无赠品,好评,收到好多天了，泡沫箱包装的非常好👍，里面含有一袋大冰袋在，卖家人非常好 ,-,-,2021-06-22
72,大**7,口味: 【100克×40片】40纸袋+5包番茄酱+顺丰包邮,好评,饼稍微有点硬，特意买了100克的以为口感会软一点，不过也不错，早餐不错的选择 ,-,-,2021-06-23
73,微**i,口味: 【 80克×30片】 30纸袋+5包番茄酱+顺丰包邮,好评,整体评价：很好 胀包问题：无 包装品质：泡沫箱包装还有冰袋 口感味道：尚未品尝 新鲜度：没有变味，一个个的单独包装的很好 ,-,-,2021-06-15
74,t**9,口味: 【 60克×20片】 普通快递 无赠品,好评,手抓饼收到了，自己做了出来，口感很好，脆脆的很，有嚼劲，比外面买的更加好吃。 ,-,-,2021-06-26
75,暗**醉,口味: 【 60克×20片】 普通快递 无赠品,好评,手抓饼很不错 我很喜欢  ,-,-,2021-06-11
76,鸽**者,口味: 【100克×40片】40纸袋+5包番茄酱+顺丰包邮,好评,挺不错的，便宜实惠，质量也不差。 送得挺快的，原本还担心这大热天的会不会出现冰袋化掉或破损，都没有。,-,-,2021-06-25
