数据下载时间：2021-06-28 13:47:51 功能：看店宝【https://kandianbao.com/】 宝贝评价信息分析 相关查询网址：https://kandianbao.com/item/pingjia/621776237205/,,,,,,,
序号,评价用户,sku,评价类型,评价内容,追评,掌柜回评,评价时间
157,优**l,长度: 2米 颜色分类: Type-C/5A快充/象牙白/1条装,好评,不能用，插上，冲不上电,-,-,2021-06-14
158,好**4,长度: 0.25米 颜色分类: Type-C/5A快充/象牙白/1条装,好评,宝贝不错，价廉物美。,-,-,2021-06-01
159,乌**拉,长度: 1米 颜色分类: Type-C/5A快充/象牙白/1条装,好评,不错，跟原版的一样,-,-,2021-06-07
160,c**6,长度: 0.25米 颜色分类: Type-C/5A快充/象牙白/1条装,好评,好用，充电很快,-,-,2021-05-28
161,酱**呵,长度: 2米 颜色分类: Type-C/5A快充/象牙白/买一送一2条装,好评,这是真的快充,-,-,2021-06-13
162,t**0,长度: 0.25米 颜色分类: Type-C/5A快充/象牙白/1条装,好评,还没用，用了后在追加,-,-,2021-06-18
163,t**1,长度: 1米 颜色分类: Type-C/5A快充/象牙白/买一送一2条装,好评,此用户没有填写评价。,充得挺快,-,2021-05-24
164,t**3,长度: 1米 颜色分类: Type-C/5A快充/象牙白/买一送一2条装,好评,此用户没有填写评价。,非常好用,-,2021-06-25
165,飞**b,长度: 1.5米 颜色分类: Type-C/5A快充/象牙白/买一送一2条装,好评,质量很好。,-,-,2021-05-31
166,g**x,长度: 2米 颜色分类: 【活动促销款】Type-c/白色【1条装】,好评,宝贝和图片一样，价格便宜，可以充华为手机type c口，线也够长，好评！,-,-,2021-05-12
167,王**6,长度: 0.25米 颜色分类: Type-C/5A快充/象牙白/1条装,好评,C口数据线不错，质量可以，推荐大家购买使用,-,-,2021-05-20
168,t**0,长度: 1.5米 颜色分类: Type-C/5A快充/象牙白/买一送一2条装,好评,质量很好，服务态度很好，下次你家首选,-,-,2021-06-18
169,武**婷,长度: 0.25米 颜色分类: Type-C/5A快充/象牙白/1条装,好评,货已收到,-,-,2021-06-14
170,可**k,长度: 0.25米 颜色分类: Type-C/5A快充/象牙白/1条装,好评,免费得的，不错。,-,-,2021-06-01
171,逍**9,长度: 0.25米 颜色分类: Type-C/5A快充/象牙白/1条装,好评,买回来不能用，客服上来就说好评才退款，你们家好评都这样来的？然后又说剪断好评才退款，奇葩老板，在你眼里顾客都是坏蛋？不相信顾客你开什么店吗？搞笑就可以了你开什么店！奇葩！,-,-,2021-05-28
172,b**t,长度: 3米 颜色分类: Type-C/5A快充/象牙白/1条装,好评,很长的线足③米，比筷子粗 5A快充，经鉴定为正品5A,-,-,2021-05-18
173,t**2,长度: 1米 颜色分类: 【活动促销款】Type-c/白色【1条装】,好评,货已收到，非常满意。,-,-,2021-06-22
174,t**0,长度: 1.5米 颜色分类: Type-C/5A快充/象牙白/超值3条装,好评,此用户没有填写评价。,商家服务非常到位,-,2021-06-18
175,t**8,长度: 1米 颜色分类: Type-C/5A快充/象牙白/超值3条装,好评,很实用的三条数据线，非常好。,-,-,2021-06-22
176,t**3,长度: 0.25米 颜色分类: Type-C/5A快充/象牙白/1条装,好评,宝贝很好用的，质量不错有保证，快递物流也很快的，店家服务态度很好很热情，可以多买点,宝贝很好用的，质量不错有保证,-,2021-06-25
177,月**顺,长度: 0.25米 颜色分类: Type-C/5A快充/象牙白/1条装,好评,品牌的东西就是不一样，做工精细，用料上乘，安全有保障！,-,-,2021-05-27
